"gene"	"length"	"logfc"	"logcpm"	"F"	"p"	"fdr"	"gene2"	"Cxcr3_Hi_A"	"Cxcr3_Hi_B"	"Cxcr3_Hi_C"	"Cxcr3_Lo_A"	"Cxcr3_Lo_B"	"Cxcr3_Lo_C"
"Mmp27"	2132	0.137305458533914	1.88398731635234	0.126182183343258	0.732944320929949	0.896650293609582	"Mmp27"	1.6189959509577	2.76188577676821	0.154747082738412	0.764618971985745	3.26502100040128	-0.00687731079692613
"Mmp3"	1801	-0.805134139184668	2.22227033136204	8.03979672780944	0.0253596093594493	0.304702481921933	"Mmp3"	1.51082224976064	2.22234832151389	1.59222064432109	2.5916118883376	2.81827554146755	2.26467076150451
"Mmp8"	2453	-0.715039628216601	2.77810374970845	9.13484459690022	0.019453518685886	0.281777654094337	"Mmp8"	2.357291377358	2.85525525934662	1.75840614425101	2.89642142310977	3.73455399359133	2.43698262730645
"Mms19"	4586	-0.049704427273794	5.48298280501495	0.107614586782117	0.752523779372549	0.907101077143596	"Mms19"	5.34433586403319	5.44846771326545	5.53385831921768	5.11633717383843	5.84299500631763	5.51737750905076
"Mms22l"	5460	-0.0411910029194191	6.69035328015534	0.12814096782551	0.730976974402993	0.8959481694666	"Mms22l"	6.72527315522174	6.57309989963669	6.68417970191112	6.6523363882921	6.46915673356681	6.98158242484861
"Mmut"	4660	0.121826963556286	5.56601495797985	1.03211211695316	0.343669461744734	0.665328310933908	"Mmut"	5.76066683554042	5.4999768861868	5.60286916513681	5.51045444317467	5.37734317178215	5.61032785006838
"Mnat1"	2607	-0.00463056387193758	5.21786999778735	0.00124441634318344	0.972849777193469	0.992251707042602	"Mnat1"	5.05038899743949	5.03820110136899	5.52042253698299	5.17712151147638	5.09868341619392	5.35136568038177
"Mnd1"	977	0.153593315552271	4.06193220533318	0.469443787750373	0.515404935443727	0.78364562793773	"Mnd1"	3.94877442593775	3.87960213124925	4.47367204393575	3.47285927726089	4.31818703126729	4.06995013123239
"Mndal"	4887	0.421902162436034	4.80370583814494	4.78809164059764	0.0650716691713788	0.395836006143173	"Mndal"	5.11647396982903	4.79673505313309	5.03972784155912	4.54951754602433	4.87920755015718	4.27693018856865
"Mns1"	6671	0.137779824249497	5.32937338881092	0.843766744778013	0.389043847909652	0.696356592290496	"Mns1"	5.3639015173011	5.28189157285874	5.52042253698299	5.05935169375214	5.48510719722006	5.21594149172697
"Mnt"	7929	0.0151636202226616	2.34619019006524	0.00212620670485797	0.964517000935281	0.989022644607252	"Mnt"	2.1565295475488	2.62717861561289	2.22392550824794	2.48024219033454	1.86385974540512	2.5539267239553
"Mob1a"	3430	-0.134131006111804	7.36717770676994	1.0500042454317	0.339793715794826	0.662653879123004	"Mob1a"	7.3023041074312	7.1733496918423	7.36241998222737	7.1376827044586	7.25447145488819	7.84589553234352
"Mob1b"	3171	0.0291416978601736	4.35471570970647	0.034782393220371	0.857371659436906	0.950337632667381	"Mob1b"	4.43660939257821	4.3116865713209	4.3489177769895	4.41970130495137	4.44920022847004	4.14643814374453
"Mob2"	2644	0.0786853013183885	6.15693076996431	0.413049768630248	0.541009694119079	0.796214822790434	"Mob2"	6.08337045748221	6.01521894051354	6.46123415781613	5.99873779219381	6.16616752519433	6.1641549851175
"Mob3a"	2838	0.0806376750538347	7.96477218436351	1.17713778217819	0.314082392567759	0.643984827488041	"Mob3a"	8.06163358130117	7.76641262329509	8.15568782811955	7.99355486054497	7.67367143327431	8.07461867192944
"Mob3b"	10906	0.211822835190122	2.90338360944013	0.589408231194675	0.467888034343762	0.75422188148768	"Mob3b"	3.00155292356186	3.35890244427279	2.2977887380737	2.71152988838389	3.68223421621713	1.59805674417707
"Mob3c"	6266	-0.0933486279568852	3.58061639835134	0.211340616594514	0.65973313049196	0.860980370142172	"Mob3c"	3.59854868811247	3.64697617753113	3.2874463198329	3.56671811308845	4.08821791396703	3.157119195104
"Mob4"	2826	-0.121629188350485	6.09389969502133	1.13697342205112	0.321876100194901	0.650548842254383	"Mob4"	6.12180198116799	5.86054236645738	6.10014002209019	6.05811883529788	6.11379801935253	6.27620113332629
"Mocos"	5816	0.324710713715342	1.93191164560698	1.06254488827562	0.337117176515544	0.660251890297137	"Mocos"	1.79073684587244	2.84010730509641	1.33589301180376	1.86370707467088	2.19785420582239	0.971218549712848
"Mocs1"	2738	0.121557523522638	3.25002031038806	0.365706045361943	0.564539615393066	0.809793939541147	"Mocs1"	3.42314000456119	2.7128326648016	3.62534040167665	3.37246663366958	2.65412795658183	3.38467814759617
"Mocs2"	1955	0.0421772232884685	5.06623356640146	0.105467074790762	0.754907682817149	0.90819721739174	"Mocs2"	5.01617554298108	4.99781899302991	5.23097804626848	5.08178094806484	4.86519561011939	5.16985726635407
"Mogs"	2784	0.336121587839849	3.1269000725688	2.50729295783773	0.157580296602605	0.505382620164405	"Mogs"	3.08879688078129	3.01216070830292	3.65374851989477	2.93916548072753	2.65412795658183	3.17345882199357
"Mon1a"	2141	0.173819601510624	4.25220882715498	1.15725552294577	0.317904364717426	0.647709815728709	"Mon1a"	4.20021174303258	4.07987500114033	4.65323863724483	3.86156261085155	4.11214534985361	4.44786707422642
"Mon1b"	5170	-0.271758577745532	5.07904197251748	3.22772104352965	0.115702496729872	0.462010541381173	"Mon1b"	4.84574729801492	4.85441345296605	5.06638864688403	4.80966514675049	5.32370370350734	5.44351086211018
"Mon2"	11122	-0.0665840359725368	3.81890197473571	0.134161883875986	0.725035372714245	0.893193057320094	"Mon2"	3.98460406554685	3.38000393363867	3.93409017355545	3.91250455349197	3.71385320838394	3.88884851154759
"Morc1"	3050	-0.538082133413486	2.977100095937	5.72041590411916	0.0482440942731723	0.362212715491743	"Morc1"	2.54725476975677	3.48111603244751	1.2640038976216	2.92505770797032	4.17407711071748	1.7582910692584
"Morc2a"	6483	-0.183025000634212	4.89806509367624	0.735889617299956	0.419536120037952	0.719074250025122	"Morc2a"	4.71777844970543	5.42327776941979	4.12880030171887	4.83251940073946	5.11061026584172	4.87993903658986
"Morc3"	4278	-0.12968944048449	5.42253699009706	0.611561083523563	0.459971604360534	0.748724653839843	"Morc3"	5.62940435561713	5.45096268521249	4.94807883526488	5.42782042711069	5.50331608436536	5.48664940947871
"Morc4"	5338	-0.469021452696029	2.58252637847423	3.50528054950791	0.103577238672384	0.448940383722691	"Morc4"	2.06386564460764	3.07820483325592	1.43742597816242	2.6269032246262	3.59436367797123	1.71429660439177
"Morf4l1"	1983	0.0581454712869246	7.79653561500698	0.530813079029117	0.490046026637285	0.767749614393251	"Morf4l1"	7.91879956731696	7.67172451760246	7.87756132553536	7.80083513550639	7.70022418524954	7.79334068318621
"Morf4l1-ps1"	5159	0.083768549133808	3.65719150326098	0.162648748617004	0.698830729816208	0.88124495999744	"Morf4l1-ps1"	3.54470358821216	4.20930108540593	3.22255140326819	3.8164190443598	3.77508523628231	3.13225744095779
"Morf4l1b"	1710	-0.0997849065067744	3.64626172955804	0.285901261340762	0.609506756523629	0.835673435551336	"Morf4l1b"	3.71891039204909	3.51011762767203	3.54420452003666	3.77768940317781	3.8338238725246	3.46652016236382
"Morf4l2"	2494	0.311543223864898	7.80527465212379	12.5169729955866	0.00958510160399601	0.239475395629996	"Morf4l2"	8.037164522811	7.79909292670504	7.99809205369941	7.66790018335912	7.38295657577282	7.84812383461613
"Morn1"	18043	-0.234930996309527	4.1860453966907	1.35849496177016	0.282181505494524	0.616404503752572	"Morn1"	3.85233475411097	3.92338075445961	4.37900680537696	4.24332430290244	4.48017543755734	4.14643814374453
"Morn2"	1961	-0.00255863152342689	2.95188378323192	8.25263467664393e-05	0.993006686087574	0.997495747347219	"Morn2"	2.50558452316486	2.84010730509641	3.38386925583985	2.60936546627307	3.37458864616798	2.78416021327492
"Morn4"	1920	0.634891251957913	1.724847640917	3.0947968965826	0.122187543709474	0.468236031615197	"Morn4"	2.44808318271625	1.21628665460567	2.0637839647595	1.60518180836916	1.32308515010721	1.0792271655291
"Morrbid"	4492	-0.131949549217896	3.65311461249763	0.450265154379054	0.523844429100337	0.787434229906131	"Morrbid"	3.61823353011206	3.59378033881923	3.52126101882184	3.77768940317781	3.9969238210423	3.35633218251172
"Mosmo"	4860	-0.309788643100211	3.72522777323115	2.96701891313911	0.128891186405639	0.475648105963995	"Mosmo"	3.74301891877908	4.00714349383853	2.68948464485997	4.18532178731532	4.13568240928258	3.03724670089472
"Mospd1"	2686	0.143892292772398	4.19545973431969	0.696241751071733	0.431751645821229	0.729073049791815	"Mospd1"	4.29702455967024	4.27272871418413	4.20276420613133	3.99585498547222	4.43029076873537	3.92307307312657
"Mospd2"	4258	0.0129290801421612	3.80476289865144	0.00551682157505146	0.942880864965817	0.980751180931476	"Mospd2"	3.57187732833417	4.05384944316991	3.78795897897144	3.64626783315629	3.87169505799312	3.85379228308797
"Mospd3"	1747	0.201901981549537	4.9296351081223	1.48046967016498	0.263344334104918	0.603669135297244	"Mospd3"	4.78898255899861	4.9456980018773	5.27278845940763	4.85873301808784	4.37202821483354	5.15758921019962
"Mov10"	4601	-0.080498283278707	3.56476742514851	0.154455841469449	0.706072127824025	0.884122919042641	"Mov10"	3.55154515759792	3.32665997704939	3.63249504541487	3.28679823042949	3.48865709007858	3.96591577089621
"Mov10l1"	4155	-0.0755426227977962	1.48745569783413	0.0309869447532431	0.865281505525184	0.953114559876599	"Mov10l1"	1.48246221161864	2.04874165276559	-0.31031141933796	1.33336642980844	2.81827554146755	-1.03736279180556
"Mpc1"	1662	0.0140460384608197	3.38401893686955	0.00516007777691204	0.944754771879448	0.981691197714682	"Mpc1"	3.28217977972432	3.30475758803375	3.56678885015789	3.44346813495743	3.23627764905187	3.43298170258808
"Mpc2"	806	0.363793339381879	5.94133737830746	9.96127553729894	0.0161340705413877	0.270982059886649	"Mpc2"	5.8971807218824	5.85866444663977	6.50477125461095	5.65422259021537	5.54785751713212	5.9732011692345
"Mpdu1"	1363	0.165316055769767	5.54940519885275	2.00000368805498	0.20043487498188	0.549230499977712	"Mpdu1"	5.6486754274646	5.2874862278597	5.89679135380917	5.45997711169262	5.22475049358284	5.65755659240169
"Mpdz"	7628	-0.187730979683468	3.49219622338536	0.715282292761574	0.425811654775288	0.724752091566078	"Mpdz"	3.14415982089685	4.00034604744791	2.59009105571493	3.55760228903525	4.38518030607726	2.30971623559907
"Mpeg1"	4345	0.17682436436213	2.50782986606541	0.250788899431265	0.631964916415842	0.845948240334819	"Mpeg1"	2.22660057587095	2.07485868575064	3.24139257638857	2.72787543030948	2.073374412196	2.26467076150451
"Mpg"	1745	0.120266597996832	5.25640903479838	0.762994308162153	0.411513717676289	0.712234660506695	"Mpg"	5.21456749586509	5.00122767807111	5.67046798238462	5.08178094806484	5.10266999834214	5.35136568038177
"Mphosph10"	2202	0.135648990693971	5.73397780460469	1.52424881160607	0.257028289554767	0.59798738217143	"Mphosph10"	5.70191904746227	5.75546531847104	5.93056092635987	5.59530780879961	5.57680571912936	5.80903826777332
"Mphosph6"	1115	0.353600504098004	5.79255809501758	6.68029566239502	0.0364051117642127	0.333603509113947	"Mphosph6"	5.90387927648047	5.74939711612607	6.14960239287001	5.72717906661499	5.08262600506361	5.9221412949103
"Mphosph8"	4437	0.0124113567894324	5.69877802355733	0.0100910037008235	0.92281615999766	0.972737087768945	"Mphosph8"	5.68956676524961	5.61123287029113	5.80636781589966	5.64133675888466	5.79699050259292	5.63561048751308
"Mphosph9"	8165	0.0756440313209066	4.48587364954068	0.271602579787118	0.618423753891988	0.840102694441302	"Mphosph9"	4.50164371132311	4.59945387850485	4.46568246188082	4.36849354239686	4.48629146564476	4.48434338249666
"Mpi"	4732	0.389234593043047	5.2763237643633	8.67505135042237	0.0216890551839162	0.290641130087895	"Mpi"	5.39656600912486	5.42073441468808	5.5319465656261	4.9097732239752	4.92945084184327	5.34055339612795
"Mplkip"	2679	0.0527036969542239	5.41243923894158	0.071651114357716	0.796706317287118	0.927297813712046	"Mplkip"	5.26122144538468	5.32605286349189	5.61736609436881	5.55922520433641	4.68016584471134	5.77598055344838
"Mpnd"	1701	0.169223440017395	6.29107693463235	0.45493602113226	0.521764695075428	0.786394155807906	"Mpnd"	6.31310007413972	6.33723431827688	6.32324283535973	6.34842933285726	5.33391419285744	6.74242798148638
"Mpo"	2546	0.0788702694788318	4.15993263387934	0.172204542279817	0.690652091037977	0.877210067113471	"Mpo"	4.48028969322796	4.73255855243363	2.08480109584862	4.36327136147497	4.97365615040571	1.64568232598592
"Mpp1"	2525	0.163663497794488	5.27740348701415	1.57157718267306	0.250443567322259	0.592383298495095	"Mpp1"	5.28399459056774	5.27908608841074	5.48923402629938	5.29699588062721	4.97365615040571	5.28899615242722
"Mpp5"	5647	0.0613275237456219	4.16449131314295	0.0880883027749058	0.775282764916391	0.91691015471762	"Mpp5"	4.37237361325138	4.18552715501256	3.99086411482109	3.86895108910011	4.12787931168274	4.36136740461689
"Mpp6"	3473	-0.0558592112276561	4.23137713478854	0.0820980845437243	0.782815042157185	0.920989083045804	"Mpp6"	4.34506914724346	4.30618515823734	3.88700544540858	4.69379217620929	3.90859748916795	4.07865182766715
"Mpp7"	11622	-0.222221994766652	4.82571344475626	2.38020139358702	0.167030730515512	0.515333232849904	"Mpp7"	4.53999026947189	5.18929425943746	4.18340829842897	4.86613596460565	5.50632867974861	4.19926168336364
"Mppe1"	3133	0.255006354239235	3.84919802614461	2.30319832202666	0.173138342395195	0.523070539213122	"Mppe1"	3.98965071158756	3.87960213124925	4.02931702230956	3.64626783315629	3.68223421621713	3.81265636726052
"Mpped2"	6206	-0.28010743387245	2.65182413088162	0.908421205551547	0.372451883149413	0.685083263500692	"Mpped2"	1.51082224976064	3.49084815269055	1.90741064189645	2.38038014118519	3.61683813057104	1.7582910692584
"Mprip"	19682	-0.130841106528836	6.17301746463591	1.50998457699937	0.259061880052733	0.600173246322077	"Mprip"	6.07508501797132	6.17768026633756	6.06090354845587	6.10580174340354	6.2814413614234	6.31722158624796
"Mptx1"	803	-0.398915087594902	3.00142817582539	2.2610366944555	0.176613257963347	0.527252369159254	"Mptx1"	2.85439637526504	2.8997675805654	2.48333977795749	3.66336529981602	3.40072799882792	2.32442417671606
"Mpv17"	1811	-0.0120471898891941	5.13681934619857	0.00748422070880135	0.93349598981591	0.977314850003008	"Mpv17"	5.26954424085324	4.98410313973103	5.12082224638109	5.06257730121565	5.03752375343114	5.30947107021962
"Mpv17l"	5630	-0.196868744511161	2.60244669540893	0.465534815069266	0.517103866204936	0.784382928362496	"Mpv17l"	1.98519553452882	3.27126763447066	1.64976922917973	2.48024219033454	3.67153865839151	1.27364727225973
"Mpv17l2"	1179	0.167654763765114	5.6355282644979	1.28782569258738	0.294013299680386	0.626920082577505	"Mpv17l2"	5.75178296513068	5.51912562048169	5.80794860055955	5.78104229182586	4.98665786670095	5.79326506744895
"Mpzl1"	4031	0.13278288380019	3.69832999806699	0.462135412325061	0.518590041253463	0.7851177219618	"Mpzl1"	3.59854868811247	4.02064305342873	3.5742390729454	3.18391985358605	4.18163493978004	3.42617942465257
"Mpzl3"	3430	0.123523919637332	3.08271525448775	0.253748494390561	0.629996462048991	0.845070904585343	"Mpzl3"	3.28217977972432	3.09105845092113	3.01922629105289	2.71152988838389	3.3344695702318	2.98265825130708
"Mr1"	2547	-0.324441702185316	2.17319450266221	1.26077352639754	0.298737584864696	0.631875657137713	"Mr1"	2.19199043456587	1.85134915502881	1.93081443999432	2.25063803359839	2.10551567450083	2.5539267239553
"Mrc1"	5318	-0.244256907011813	2.68056037277985	0.629604531241663	0.453695780910048	0.744808153624634	"Mrc1"	2.61413722635059	2.7128326648016	2.10551644124722	2.89642142310977	3.52476006565946	1.69178582654468
"Mre11a"	11133	0.139957841528489	6.08318079152412	1.66258444448705	0.238445973375229	0.580968732624174	"Mre11a"	6.05837000733922	6.1098300034339	6.2657368944483	5.91377370328612	5.85249601998795	6.24561802233693
"Mreg"	3728	-0.155561634592049	2.09177818962921	0.270221144455032	0.619301314716146	0.840496139675999	"Mreg"	2.1565295475488	2.10051131801647	1.70511000879938	2.64423034761666	2.22736548529519	1.52353412212183
"Mrfap1"	1630	0.186556473564182	7.89280407506325	4.91109851346694	0.0624499140773679	0.390518138317876	"Mrfap1"	7.96437202487402	7.71906919945095	8.20810930005115	7.88796381506998	7.40006491470092	8.04273212235465
"Mrgbp"	2278	0.0281350667748721	5.48266629661287	0.0586742057259414	0.815586052060273	0.934031292056531	"Mrgbp"	5.54450294963083	5.17427359606547	5.71158563492933	5.4648612897307	5.1496690180746	5.73115125463398
"Mrgprb1"	4185	-0.608212696854566	3.04731320878736	5.74785946031805	0.0478406248238932	0.361423794810975	"Mrgprb1"	2.54725476975677	3.09105845092113	2.27967442649121	3.28679823042949	4.03079385653736	2.36766918365753
"Mrgprb5"	969	0.114400095115876	1.68760872172854	0.0913938349363093	0.771246452701561	0.914866969406551	"Mrgprb5"	1.51082224976064	2.26834102844087	1.33589301180376	2.10806475918703	1.52670537470504	1.11350490076794
"Mrgpre"	3779	-0.608216257785996	4.0121768625644	11.7417234012018	0.0111329794795736	0.249757979746329	"Mrgpre"	3.57187732833417	3.5005150617331	3.86894480572471	4.07465180364632	3.9176774728322	4.74158655309284
"Mrgprx2"	4559	-0.531685188344355	2.62575201382915	2.29219141521085	0.174036364796591	0.524361244932638	"Mrgprx2"	1.6189959509577	2.4785859542969	2.80797208441753	2.88188726870201	3.11521062638178	2.51598895462506
"Mri1"	2149	0.176208569191985	4.84619800977877	0.380867958533349	0.55678031550827	0.805160264341583	"Mri1"	4.96071653998297	5.01140567534904	4.69825671785241	4.96597601355457	3.92670066644929	5.18403937987763
"Mrm1"	2477	-0.185374469981375	4.63588236482416	1.48012083712569	0.263395559923608	0.603669135297244	"Mrm1"	4.45131692814093	4.61288517565235	4.54744454153499	4.68544716493758	4.56930011121341	4.90216935010842
"Mrm2"	1443	-0.0126455980269524	3.1485031365457	0.00200752015166202	0.96552078614759	0.98958160653452	"Mrm2"	3.3066504736312	2.60942020630498	3.4090852294791	3.14792955750805	3.3344695702318	2.93553499955188
"Mrm3"	1495	0.23478773137159	4.95425863641268	2.53012809746261	0.155960333112143	0.504179631048313	"Mrm3"	4.87058046467476	5.14683589912768	5.16836221814952	4.88447882420295	4.71182970689103	4.88490879329516
"Mrnip"	2192	0.176225615245291	4.75420237152156	1.29060152342162	0.293534826378724	0.626580181824492	"Mrnip"	4.56387240823873	4.74887229474061	5.16095927317754	4.53100715542404	4.71704010595862	4.70832987419979
"Mro"	7065	-0.0327116477124773	2.2303860125269	0.00666907642440433	0.937212274175316	0.978414900225797	"Mro"	1.08989720382776	3.29368042586913	1.33589301180376	2.05722747979113	3.19205949096763	0.53850709743318
"Mroh1"	7977	-0.220367301377312	4.62194045582281	1.99059882336819	0.201374638731092	0.549812760908798	"Mroh1"	4.46949297593827	4.47749290743004	4.5512247454934	4.43968609408974	4.74281351843808	4.96921776800905
"Mroh2a"	8603	-0.11995936961878	3.50885114102814	0.201678206440755	0.667018884347754	0.86403883044661	"Mroh2a"	2.70285102004563	4.31716708559462	2.45133013714846	3.29778913717184	4.59782543555315	1.86274303349379
"Mroh2b"	5451	-0.525526072700507	2.52549194692028	2.13602516798294	0.187500853368691	0.535727529007843	"Mroh2b"	1.98519553452882	2.7128326648016	1.46974216118503	2.82224062801538	3.73455399359133	1.00812721417371
"Mroh8"	3605	-0.26230197119556	3.06490269077287	0.902678915727136	0.373879386433543	0.685859535682873	"Mroh8"	2.76303605795488	3.88699144613122	0.735862021635507	2.44112288228631	4.33183687217642	1.44495134336012
"Mroh9"	2956	-0.567488063264	2.45795878095244	4.2934209790712	0.0772102629929004	0.412750796454407	"Mroh9"	1.9441910102339	2.573233845287	1.8098033523961	2.661351834883	3.3344695702318	1.97885508742644
"Mrpl1"	4670	0.177616687075944	6.36591798431472	2.85093794261545	0.135418582000993	0.48082510019376	"Mrpl1"	6.34593813201725	6.41979079540503	6.58071286103875	6.32175554535983	6.1585280151841	6.33367220727879
"Mrpl10"	1686	0.169933023492955	6.76086760934793	3.38241316042536	0.108723917928561	0.452959971569478	"Mrpl10"	6.7662854582862	6.6215230333537	7.1039123275491	6.64374737939412	6.47069990802989	6.86883761639986
"Mrpl11"	3060	0.275299069827538	6.13344479178634	3.85802738699525	0.0904962887875426	0.431910256350953	"Mrpl11"	6.05235311511429	5.97070580905645	6.69532592053687	6.03038210481412	5.79206147562858	6.07672985520833
"Mrpl12"	981	0.368169280601346	7.70507733459828	8.91967360189322	0.0204604877938719	0.285278809141722	"Mrpl12"	7.6442350097848	7.71440403891653	8.22949991880017	7.54125038632652	7.41937205799979	7.52504941998949
"Mrpl13"	786	0.139602575148186	6.41696240200054	1.76788767057345	0.225562689202488	0.570694955392471	"Mrpl13"	6.46577009007788	6.29619697918525	6.67294669699114	6.23578636847585	6.31619053677659	6.46723882545751
"Mrpl14"	7525	0.241455165338246	5.68066207673376	2.62966418558581	0.14915840740687	0.493801822698228	"Mrpl14"	5.50627775093347	5.60228230331768	6.21421265842036	5.4427510865983	5.55660313026943	5.60882674756985
"Mrpl15"	7205	0.171718834715413	7.0461872121795	2.5713987786553	0.153089733445755	0.500035899010008	"Mrpl15"	6.89222232631806	7.10291281316054	7.3693956417905	6.94402830226353	6.88365839258088	7.02330996387762
"Mrpl16"	1134	0.369418469602688	6.0411443280234	8.68563423174058	0.0216339526567632	0.290641130087895	"Mrpl16"	6.13780196544687	5.98110064530426	6.48909117677514	5.75136687771132	5.85249601998795	5.90389587752434
"Mrpl17"	6712	0.230083871006385	7.37876994401811	5.72215303267525	0.0482184235644245	0.362212715491743	"Mrpl17"	7.33042210612124	7.27047898862119	7.82231924644461	7.21073622670664	7.11834582830128	7.40607257810878
"Mrpl18"	2501	0.221579902858244	8.31248495489945	9.02813204196122	0.0199446771952738	0.283102502152554	"Mrpl18"	8.36836278562862	8.18023000036753	8.66480553510686	8.22816185777826	7.90813120028357	8.41241297058526
"Mrpl19"	5016	0.305951937487336	6.05679669371278	8.53026549590476	0.0224615553774344	0.292634875534435	"Mrpl19"	6.10445991379504	5.99313404483882	6.46424469710204	5.87393588685897	5.66302251720728	6.10894402564146
"Mrpl2"	1119	0.271767881361327	6.57538077057998	8.2763561544816	0.0239047562046456	0.299555455227319	"Mrpl2"	6.70163279321379	6.41851660115861	6.94848383399636	6.40670111327501	6.19819156132653	6.65057711214568
"Mrpl20"	1130	0.223980378281756	7.19387910684953	5.81329768450525	0.0468962363646034	0.360906259704641	"Mrpl20"	7.16014727101134	7.12807571536638	7.58018337147959	7.06957643792797	6.88712950422498	7.24097878117946
"Mrpl21"	1973	0.129040350857969	6.14330523020766	1.05254784853479	0.339248199950736	0.662334815228113	"Mrpl21"	6.04993931427693	5.99996547607204	6.52893521835853	6.13213854676621	5.92408121113135	6.13941522557338
"Mrpl22"	1587	0.112429710337112	6.15674041880399	0.953508120436823	0.361537012395877	0.676735374947145	"Mrpl22"	5.96280652250533	6.11455890913016	6.50671933569553	6.05001618222883	5.85249601998795	6.34363379432885
"Mrpl23"	1810	0.13547138021336	6.53585230153907	1.60623732062637	0.245774347272598	0.586628374635826	"Mrpl23"	6.35769632378247	6.40184884557475	6.97686826485658	6.40670111327501	6.20932655955488	6.71548147435398
"Mrpl24"	2405	0.105998701712448	4.42247242138239	0.385588431878865	0.554409061941824	0.804046634963365	"Mrpl24"	4.14699792883323	4.45280900632974	4.77461727335166	4.37369688853819	4.18915338198076	4.49738211922014
"Mrpl27"	2599	0.212635482021982	6.51839005557364	4.1343775418624	0.0817433577951528	0.418423298791064	"Mrpl27"	6.45303798352511	6.41468725223028	6.9448961897372	6.39139065537016	6.19072019513663	6.59479847042449
"Mrpl28"	1065	0.415839067704524	7.51844511238422	23.2254316207124	0.0019537363392481	0.119664439066247	"Mrpl28"	7.56065164970221	7.55596834729095	7.98487583411181	7.21943258625953	7.18566640250891	7.45074702401084
"Mrpl3"	8707	0.140411212419312	7.06838543329738	2.28102638145768	0.174953858928088	0.524972752716647	"Mrpl3"	7.16182490658405	6.93395336825451	7.27654119257042	7.0156762061404	6.68261311330873	7.25111793920476
"Mrpl30"	2360	0.157015068723151	6.36249220240925	1.84942127342352	0.21625540194378	0.563615853146693	"Mrpl30"	6.19463147562691	6.27804508570521	6.79034803730297	6.25565141563214	6.08587612542147	6.45308721938448
"Mrpl32"	768	0.153795012566005	6.22326551014876	1.90678632421693	0.210028542751353	0.556045725953695	"Mrpl32"	6.26915794078487	6.07143015238417	6.52893521835853	6.10267144801782	6.08788856727704	6.22224756947478
"Mrpl33"	466	0.103637211828349	6.78229051617175	0.763058528889694	0.411495012575172	0.712234660506695	"Mrpl33"	6.59887371282019	6.61375011924673	7.22895276926923	6.70695213230947	6.57194267904939	6.85497507776527
"Mrpl34"	646	0.20268063991239	5.82831924212927	2.06626586167529	0.193984037866724	0.542693300352366	"Mrpl34"	5.65186239389615	5.61346186232948	6.41530554016092	5.66699434630872	5.53020561806351	5.88417635784786
"Mrpl35"	3695	0.214185178715994	6.75935151811874	3.59269349320837	0.100112219571179	0.444345263172168	"Mrpl35"	6.83097914163927	6.80238954781167	6.92972989384157	6.72232994500648	6.33664525960362	6.8575054671298
"Mrpl36"	902	0.298068982143397	6.53368819933817	9.52187927443229	0.0177984863773682	0.274321268125777	"Mrpl36"	6.59556737951949	6.35599278727727	7.00608283898391	6.32847036903128	6.10786008149105	6.63000451917485
"Mrpl37"	1496	0.366769900401064	6.95599133836521	14.3214999346963	0.00692574802744441	0.216759965975753	"Mrpl37"	7.03880035083276	6.95519926189813	7.34401486842712	6.76255368246673	6.4363628205803	7.03732721722884
"Mrpl38"	1411	0.240530628008927	5.86986082953379	4.7483619757734	0.0659493630266508	0.397061498903307	"Mrpl38"	5.88097614426744	5.85866444663977	6.17677387382267	5.57737930937592	5.5739368980024	6.04266851078967
"Mrpl39"	3000	0.112299212780653	6.62093978950264	1.46469615947779	0.265675205689093	0.605279044675102	"Mrpl39"	6.6307194720848	6.5662120955584	6.81649824250053	6.5107340448256	6.4442387766752	6.72174472070599
"Mrpl4"	8452	0.212093812194982	7.8277336309559	6.38499701293951	0.0395976914446023	0.340046158795805	"Mrpl4"	7.7927386148088	7.76841446141625	8.19789685874176	7.58171953345234	7.67233088018441	7.87021958560474
"Mrpl40"	1573	0.236561315104988	7.23819114200596	5.53350167323523	0.051114166634505	0.369918382757613	"Mrpl40"	7.08196981035994	7.27118507027146	7.66199926010842	7.0156762061404	7.05288972280456	7.23903940771227
"Mrpl41"	2423	0.129734614890091	5.99757876988674	0.78465356157719	0.405283815628752	0.708796361999617	"Mrpl41"	5.78409313533563	5.79134810629114	6.52797639078617	5.80242276045857	5.8967905646236	6.02364255921425
"Mrpl42"	689	0.282204848515205	7.64801170251071	12.4078348537118	0.00978539807345618	0.241564708941668	"Mrpl42"	7.710687671747	7.60999239821586	7.99670656036509	7.49305347922938	7.28811899553157	7.68994344985795
"Mrpl43"	1213	0.307417695695358	4.66921369603961	3.6241677028066	0.0989024954363905	0.442606526640786	"Mrpl43"	4.51220335154384	4.61733463022964	5.2238903046747	4.51225617847599	4.20407373305327	4.72228010743905
"Mrpl44"	1424	0.245690848850774	5.917644148999	5.01014357001081	0.0604390567079783	0.388995764345852	"Mrpl44"	5.90521526323627	5.79920229353224	6.34191314457432	5.57963259403492	5.66302251720728	6.07019979497775
"Mrpl45"	3398	0.297809376096427	6.79317759603263	10.7898949425514	0.0135069075054974	0.262973280587536	"Mrpl45"	6.92946600623567	6.79553467248052	7.06213274467102	6.65767866766308	6.46296747603513	6.77357735237554
