"gene"	"length"	"logfc"	"logcpm"	"F"	"p"	"fdr"	"gene2"	"Bmem_A"	"Bmem_B"	"Bmem_C"	"GCB_A"	"GCB_B"	"GCB_C"
"2510039O18Rik"	4398	0.329621296134683	5.37529690659149	0.748751703813643	0.411006847505612	0.753419820381593	"2510039O18Rik"	6.19572895364921	5.27362050078622	4.73811675569102	5.89598252925773	4.61405789195167	4.7133247504742
"2600014E21Rik"	15296	-0.474340424984167	2.95354292246345	0.217060225810544	0.653183969046339	0.892076662372218	"2600014E21Rik"	0.693624251941472	4.15824602342153	1.37832854790239	0.910956917459499	2.84316668327066	3.97373219517687
"2610001J05Rik"	3177	-0.143493708162145	5.849671068809	0.197713704481341	0.667856474095185	0.89758177564899	"2610001J05Rik"	5.86704681387113	5.71170327528337	5.74523405723152	6.00966713956752	5.84575676672181	5.89794124315629
"2610002M06Rik"	5842	-0.39961890331336	3.93778062470464	0.449884937516005	0.520481036274514	0.826165389444933	"2610002M06Rik"	3.51606995744577	4.1087678435526	3.51642753088153	4.05175695734937	4.04154660857617	4.23260519677916
"2610005L07Rik"	4009	0.766101306214952	4.12084826687834	1.89736382638679	0.204113757516128	0.556489986980607	"2610005L07Rik"	4.39218268616487	4.39129226419852	4.56412580094162	3.62457008147023	3.79984727299026	3.6448932554369
"2610008E11Rik"	4229	0.0548670876237628	3.28244363909234	0.00527594455927915	0.943803403280601	0.987528804118387	"2610008E11Rik"	2.48534348310157	3.06071376270627	4.08764147482287	2.87517130160147	3.66949337797327	2.88017418071609
"2610024D14Rik"	1748	1.83030559553432	2.86110261488142	5.33224193349558	0.0484009802319691	0.256924486492058	"2610024D14Rik"	3.14598989505501	2.16712918222824	4.40116068078041	2.15866108781172	0.57924080351339	1.646504726868
"2610027F03Rik"	9568	0.158771601972004	2.55320578232639	0.0265061604037801	0.87453607030483	0.969417583762894	"2610027F03Rik"	1.01119140746073	3.88016284736903	1.94973720415182	1.29553048422558	1.72198180214468	3.20042459384228
"2610035D17Rik"	1848	-0.625200663120918	6.27916608663545	3.24751483117888	0.107582069745519	0.403081794740267	"2610035D17Rik"	6.58693625329236	5.67817452528546	5.43001030821598	6.48153121556482	6.54235329689333	6.53776659158681
"2610037D02Rik"	3631	-1.01508070241609	1.77095351630858	1.37132613000202	0.273869042472195	0.636028979620554	"2610037D02Rik"	-0.539247192435053	0.679751539908573	2.65662445388649	0.910956917459499	2.31325492522099	2.34341147243219
"2610044O15Rik8"	1776	0.631146807722525	3.36706873655542	0.729896802714091	0.416718285006277	0.757273256490998	"2610044O15Rik8"	4.45901334865994	3.12184945573459	2.98291699494204	2.97339923087256	2.40715122004208	3.33731756746824
"2610301B20Rik"	2369	0.168539031623564	4.36422384635145	0.0793978526470095	0.784962943398732	0.943412443347007	"2610301B20Rik"	5.47337922586129	4.12876319865961	3.23601436429603	4.25638390988837	4.22291028618308	3.84186148930053
"2610306M01Rik"	1034	-0.128139328166231	2.73542695642236	0.0308557274202213	0.864741952594204	0.968089301574584	"2610306M01Rik"	2.50234301467499	2.86003296503923	2.55690413468881	3.17951803084969	2.86979747404183	2.24242149422917
"2610318N02Rik"	1668	-2.65362837785329	5.20826122762771	23.3792092521943	0.00114282578067281	0.0255212950925171	"2610318N02Rik"	4.64655129106936	2.16712918222824	3.05778888345274	6.10905395547293	5.81525292155234	5.87000141833091
"2610507B11Rik"	8147	-0.476553701855922	6.25750198956188	2.61705820166626	0.142742925338021	0.467631614576793	"2610507B11Rik"	6.03416771630353	5.64731761950096	6.2756680132248	6.39850905340315	6.31656850876045	6.67003397714165
"2610507I01Rik"	2905	1.87360138985043	2.78587929772745	4.91842131236185	0.0559658853078477	0.2801252810104	"2610507I01Rik"	3.28017777482225	4.1087678435526	2.55690413468881	1.45515619458108	1.1127123305205	1.9324223230087
"2610524H06Rik"	945	-0.383767547165511	4.95057058443446	0.722084290769007	0.419122823228208	0.759582506762548	"2610524H06Rik"	5.12390781531953	4.03651755063377	4.95734079366906	5.35537368137156	4.9806906772755	4.93448199299911
"2700038G22Rik"	1370	0.717745270575378	2.72137378252298	0.790542979447319	0.39878963073849	0.743910277759191	"2700038G22Rik"	1.59031874075762	3.6083856454662	3.42887566581294	2.12105745363302	2.35154984694101	2.09573232540621
"2700049A03Rik"	6045	-0.892030820380978	4.25334096854567	1.99874421606172	0.193557815636322	0.543654403710803	"2700049A03Rik"	3.20947681242402	4.8364200883303	2.92008960768207	4.52825367401847	4.54550860242091	4.50384591055549
"2700062C07Rik"	1032	0.068759201478992	3.94257006579146	0.0121373736705917	0.914873006091274	0.979900887794709	"2700062C07Rik"	4.6234286906351	3.45844654672607	3.68651078332704	3.76528510016439	3.67705267066012	4.11374056825273
"2700081O15Rik"	5173	-3.30342013999885	1.49268861639756	9.03414661154064	0.0160901754116915	0.130624340900793	"2700081O15Rik"	-1.24249577630953	0.88178143201634	-1.61882116701758	2.54683647393657	1.96365999977955	2.17094047497225
"2700097O09Rik"	5582	-0.27402786428898	4.47172481108428	0.277442078866556	0.612065296516697	0.874672082955145	"2700097O09Rik"	4.73909483679352	3.75710196731531	4.40690011145116	4.49923455400325	4.50360959331425	4.71960078351343
"2700099C18Rik"	1275	-3.85786276358691	4.06145785778938	21.9275013843357	0.00139917787309604	0.0285940252769655	"2700099C18Rik"	-0.284766618486057	1.42513584300126	2.28502892413508	5.01446415916289	5.03464618815577	4.73207153243127
"2810001G20Rik"	901	-0.391501701184141	3.12117177994428	0.228802248579309	0.644669227195252	0.887609005540794	"2810001G20Rik"	3.32863792942615	3.75710196731531	1.00726492438107	2.90866257828106	3.55928096745897	2.88017418071609
"2810002D19Rik"	1484	-0.891582232427739	3.45962725419533	1.65237712413664	0.233089702161734	0.592473174293304	"2810002D19Rik"	2.11723081908243	3.2368579703491	3.37132864741741	3.72824910795826	3.55107686753884	4.08486146076573
"2810004N23Rik"	1382	-0.730031134162372	5.8037643026673	4.38461396472561	0.0680936099914475	0.312397153495147	"2810004N23Rik"	5.89306054546012	4.90179081442506	5.30033948274698	6.30623342225633	6.06614730341892	5.91171083063834
"2810006K23Rik"	2880	-0.187379315482608	3.93744341874113	0.0828939289254937	0.780420400410345	0.94137574841039	"2810006K23Rik"	4.13857318265866	2.65470540509505	4.43525968533048	3.81323231791897	3.88063470379626	4.13267706665479
"2810013P06Rik"	2028	1.19308960204105	5.63994839934362	11.363915689101	0.00916049029921502	0.0929773298673674	"2810013P06Rik"	6.37486076560699	5.89507805408913	6.02819110101144	5.17216384059385	4.96224757459725	4.59542085397545
"2810021J22Rik"	5440	-1.16634233397569	2.90066164519053	2.60801357661102	0.143349805528716	0.468414471185356	"2810021J22Rik"	2.6315761988041	2.59845870150118	1.17809060044888	3.69664251255505	3.41303925736116	2.71409338441771
"2810025M15Rik"	1194	-0.384126834943543	3.60880432565274	0.178300474646331	0.683485582207292	0.903563891094525	"2810025M15Rik"	5.00071362419613	1.28960580946978	2.71330739704428	3.58368544916113	3.5345273655618	3.06896478287245
"2810403D21Rik"	1005	-0.796427719576838	2.14695534656632	0.523691119162274	0.489017691709609	0.807310677483158	"2810403D21Rik"	2.92426031140275	-1.84920878679484	2.35794972925805	2.00198188305377	1.32004907067137	2.81132376429256
"2810407A14Rik"	9175	-1.94731103596449	3.99168655856644	2.02809027893037	0.190640641388789	0.539186817005787	"2810407A14Rik"	-0.685575777665901	5.22336406485593	-0.127880819663539	0.82000836482835	4.24850418209655	5.17725378743606
"2810408B13Rik"	16091	-0.367716722181558	4.17137000038277	0.272009499271119	0.615515177723775	0.876454674125693	"2810408B13Rik"	0.807425744641094	5.53192857478767	3.73294374960316	2.58876359880162	4.69447280886047	3.92024303297142
"2810408I11Rik"	713	-3.69598417397243	2.45597112861676	14.124222360472	0.00513054719006647	0.0649170843999286	"2810408I11Rik"	1.18970687611136	-0.397609253421112	-1.28691597680586	3.17034265327239	3.46636296511524	3.2182636027857
"2810414N06Rik"	1468	0.64246838387958	2.44343437498213	0.71589006323758	0.421045469051149	0.760829245016642	"2810414N06Rik"	2.5844598763631	2.539929817232	2.9518452800916	1.89464653430945	2.61032340921415	1.698267864784
"2810429I04Rik"	1740	-1.18428431042089	2.48427016037809	1.05423243249849	0.333315120709135	0.692777431416283	"2810429I04Rik"	3.39385864952547	1.81891047026347	-0.790170607098226	2.19530943548761	3.08964140449009	2.52637585219189
"2810471M01Rik"	1597	-0.245237976441964	3.61839085314033	0.0181779812870821	0.895938548469329	0.974635385325523	"2810471M01Rik"	0.807425744641094	5.54314694483349	-1.01726830104874	0.722938279576538	2.38885449676252	4.2060312476683
"2900060B14Rik"	597	-0.476532405803853	2.45069338035798	0.294345652778916	0.601604870843254	0.86908090439406	"2900060B14Rik"	1.103208514185	1.81891047026347	3.27419462077861	2.86383251244704	2.37032274464183	2.31052742044141
"2900060L22Rik"	27846	-0.0835383061987582	3.4092639512819	0.0144157923863273	0.907265764104057	0.977491063588964	"2900060L22Rik"	1.45715807309162	3.66425402559029	3.96850633626941	1.72954953838108	4.2885328344548	3.30429271499336
"2900076A07Rik"	852	-0.144832435349376	2.66298125667791	0.0351515625419991	0.855747969099006	0.96580126668154	"2900076A07Rik"	2.91159031037954	2.1279287758201	2.5976230577443	2.19530943548761	3.11212232899985	2.76352752412369
"2900093K20Rik"	591	0.771731041299656	2.78603237051775	1.00896905181369	0.343326899237613	0.700647830776614	"2900093K20Rik"	2.94927131087144	2.47892569490881	3.70526368050767	2.75756166625803	2.10486525620435	1.97501535764914
"3000002C10Rik"	1279	-2.54790474885671	2.17834912962638	3.24875491804677	0.107524734576506	0.402994367630967	"3000002C10Rik"	3.38471998753778	-1.32938730627616	-1.28691597680586	2.50365431244206	2.31325492522099	2.34341147243219
"3110009E18Rik"	5423	0.570723596808113	4.46006633880468	1.26587328936851	0.29179584835417	0.654853372227598	"3110009E18Rik"	5.21437725389352	4.21546347224451	4.58452726002656	4.31999837207118	3.77188054777752	4.22380148892853
"3110040N11Rik"	1275	0.399982397220475	5.62199313323715	1.24686795542419	0.295205561424436	0.658409486949967	"3110040N11Rik"	5.88660095487818	5.23724490051665	6.20000447971657	5.40706476802841	5.21682674034145	5.50612015234295
"3110045C21Rik"	1135	-3.30641563188043	2.50872107515322	8.10530153116592	0.020632684152542	0.152756324934416	"3110045C21Rik"	-0.406403106912337	-1.32938730627616	2.2598792706588	3.50558157364278	3.13425831072193	2.98809100713639
"3110053B16Rik"	10144	-0.073059742309035	4.23703231966249	0.0135666789114997	0.910024097880603	0.978253975343522	"3110053B16Rik"	5.06505620164285	4.18713838555765	2.98291699494204	4.11050353422474	4.2835895702522	4.06528247929467
"3110056K07Rik"	1589	1.13316861215327	3.7680800389938	3.29561037212601	0.105387085528464	0.398600295873104	"3110056K07Rik"	4.33639564480274	3.92659109231832	4.36033233379556	2.82927143399478	3.06680461637224	3.36960333225875
"3110082I17Rik"	1909	-0.793464411125367	4.05410861040649	1.59948502221597	0.240082144174094	0.600482788690726	"3110082I17Rik"	4.30282833361165	2.59845870150118	3.70526368050767	4.49923455400325	4.33705566381322	4.16062377331949
"3110083C13Rik"	877	-1.97076656336175	2.1514219961862	2.04901196343894	0.18859706241718	0.535887765192124	"3110083C13Rik"	1.7973303151389	-2.6697686207104	1.85214560761899	2.64283583596279	3.0080792258122	2.31052742044141
"3110099E03Rik"	2644	-0.0900983591715224	4.26877893277316	0.0156651406271138	0.903353289146821	0.976064406035364	"3110099E03Rik"	1.55816301058338	5.59437590725241	3.87221921408572	2.31670907655831	3.95091460412907	4.89065669371583
"3300002I08Rik"	21977	-0.455057503631256	3.85994000510514	0.525197233399042	0.488411926496002	0.807310677483158	"3300002I08Rik"	2.24392409777017	4.25238540715308	3.67704212551055	2.64283583596279	4.11573722189501	4.76278478807517
"3300005D01Rik"	1281	-1.92185362762294	3.90185737827029	7.72327422662878	0.0229622053756001	0.162778543373525	"3300005D01Rik"	1.97833118202285	2.539929817232	3.32357896185353	4.90255805224706	4.3274807795076	4.30951060444232
"3425401B19Rik"	7104	-0.276213876929601	3.34579952275609	0.152640566607837	0.705789835614476	0.91379062363913	"3425401B19Rik"	2.1819677411424	3.10175737613005	4.03672589231803	3.19769555698115	3.2803721555673	3.65802378640403
"3830403N18Rik"	1364	-0.167573983601907	2.2035280359274	0.0515668685802633	0.825812337426523	0.955771123334464	"3830403N18Rik"	1.42185474526492	2.65470540509505	2.12710171877315	2.00198188305377	2.62603047569293	2.05660501697848
"3830406C13Rik"	7994	0.319603025291999	5.58986916008989	0.56080712399176	0.47447031396517	0.797529611371085	"3830406C13Rik"	5.96380525397946	5.99377577337769	5.12688946463972	5.01189816311231	5.39698677980037	5.74328362028466
"4430402I18Rik"	6564	-0.435721015444351	2.29949028902603	0.200895142737815	0.665385085764204	0.896951875095515	"4430402I18Rik"	1.59031874075762	2.99687229890169	1.06648292107954	2.00198188305377	1.69244819362969	3.23588472280256
"4632415L05Rik"	4114	0.331992224563362	2.82588944606814	0.145580392024622	0.712307938915122	0.916457283273604	"4632415L05Rik"	3.72601215974858	1.9141557036639	2.87110574948601	2.12105745363302	3.10092565517906	2.37556265579155
"4632427E13Rik"	669	-0.68541914149229	3.27358416301897	0.735898424612451	0.414886359392158	0.755207625577587	"4632427E13Rik"	3.00996514933111	1.9141557036639	3.50576973599791	3.71568943954095	3.79290625258543	2.94588794023936
"4632428C04Rik"	2428	-0.131605781764749	1.92439794567712	0.0215288452490403	0.886823290788283	0.973113715599478	"4632428C04Rik"	2.26399872969368	0.567030574451408	2.30974765971796	1.62596736016947	2.35154984694101	1.698267864784
"4732471J01Rik"	4328	-2.19684421228589	1.59479069445737	7.02868234271491	0.0281096290354469	0.183856053416877	"4732471J01Rik"	-0.848438887145715	-0.000143509058216408	1.28168077675418	1.51436896543642	2.25383640400519	2.71409338441771
"4732490B19Rik"	2446	0.309392294665419	1.68024202627981	0.153247336421547	0.705237925431885	0.913543170325126	"4732490B19Rik"	1.103208514185	2.24247237901238	1.71081996976804	0.180909231521703	1.88751196069226	2.13382642278982
"4732491K20Rik"	3174	0.809771281359208	2.05570303644589	0.84815876792455	0.382872815199716	0.732278090952257	"4732491K20Rik"	3.5327133201193	2.38229202669772	-0.267166423140517	1.77867899322993	1.32004907067137	0.379444047109397
"4831440D22Rik"	2220	-1.44425700846527	2.81805688617497	1.44917344454586	0.26162761591146	0.62420342282941	"4831440D22Rik"	1.68269708696847	2.539929817232	-0.00086655084681143	2.39756614370822	2.12711201101733	4.51831827471398
"4831440E17Rik"	4677	-0.0467854946242265	2.96865001939096	0.00239005163389606	0.962155984274264	0.990723221813799	"4831440E17Rik"	1.34854570320243	4.62040242361554	1.37832854790239	1.70434283113438	2.59444345099927	3.04916737760307
"4833407H14Rik"	1214	-1.49228295782318	5.7111842637235	8.34532035160636	0.0193195142105313	0.146684428185626	"4833407H14Rik"	3.58949803748331	5.01891836892024	5.49611642687797	6.4953746731765	6.11566363934486	6.0249991997507
"4833417C18Rik"	1319	0.90444501292782	2.02770670854206	1.2801146928202	0.289278014981429	0.651906518144117	"4833417C18Rik"	3.44750734049711	1.3589617410786	1.71081996976804	1.65256842280076	0.922301456601973	1.3555226003118
"4833420G17Rik"	3341	0.138221583937956	6.68620007475451	0.256245711408083	0.625784699999579	0.879536105981787	"4833420G17Rik"	6.54960224394002	6.7744404037616	6.91909799569272	6.6731632805352	6.461494045587	6.69413638687364
"4833438C02Rik"	1788	0.866986803047812	2.16226069747507	1.37579797383487	0.273144044671761	0.635499183808005	"4833438C02Rik"	2.84651548739063	1.71692997117869	2.69465944209828	2.21329030760891	0.702882601969595	1.8432674080026
"4833439L19Rik"	4185	-1.26840033057946	6.89267584968006	17.585217895354	0.00274014511253622	0.0434623467737002	"4833439L19Rik"	6.7630053060393	5.65767675910987	5.87512549795112	7.45450928478195	7.28825103585354	7.35192433742515
"4921511C10Rik"	1463	-0.977383220880382	2.20892087983367	0.553813575315333	0.477152218826593	0.800411895394222	"4921511C10Rik"	-1.78639079230344	2.70884124419615	2.4718473569137	2.57492283599701	2.31325492522099	2.17094047497225
"4921517D16Rik"	8401	-0.32732726777211	2.52531130985276	0.194898297828392	0.670063775481538	0.89840810180454	"4921517D16Rik"	1.7973303151389	2.31407537840609	2.78557841108005	2.13998178390409	3.15605977535358	2.55473492064433
"4921522P10Rik"	4523	0.170743168406344	1.97040713659157	0.0508777149578536	0.826958197113351	0.956134125670367	"4921522P10Rik"	2.34161534728285	1.66310252252831	2.07036893708698	1.9385435095343	2.05931536535856	1.59281501606008
"4921524J17Rik"	1595	-0.286482327640576	5.11216741599775	0.496936377546593	0.500009477167511	0.813910617432578	"4921524J17Rik"	5.284844232523	4.87836092334249	4.67292349030179	5.34725421762179	5.37391612261265	4.97176657701129
"4921531C22Rik"	1905	-0.702701602053952	4.06615992138747	1.37261809683323	0.273659300853904	0.635961794468712	"4921531C22Rik"	3.91560775309379	2.83590921699314	4.1437120292912	4.43555983186793	4.2434215976221	4.31780798277534
"4930402H24Rik"	8087	0.248886861118998	5.44406118181859	0.217352462317074	0.652968629535059	0.892070129806311	"4930402H24Rik"	4.9333669391436	5.67477839154316	5.40441813341517	4.3241412404885	4.42048481526776	6.58493629585613
"4930403D09Rik"	1094	-0.736529177751432	1.95259997733404	0.87878522564629	0.374815594330779	0.725726694377294	"4930403D09Rik"	0.633169995765945	1.14001109928339	2.49358627920094	1.39340874180946	2.51231091049721	2.46792848954532
"4930404H24Rik"	8473	1.04864330905553	2.02108984123763	1.38728827423334	0.271293670577871	0.632995965845873	"4930404H24Rik"	2.51914456829782	0.973090934118464	2.99820545303789	0.0267604972148947	0.870495359166846	2.55473492064433
"4930407I19Rik"	923	-0.230543136334321	2.00733439348929	0.0893873294502609	0.772253206189611	0.937708365606023	"4930407I19Rik"	-1.24249577630953	3.01846821095142	1.85214560761899	-0.838517393032319	2.71684264256844	2.34341147243219
"4930412F09Rik"	1327	0.459552991885287	3.40300541833192	0.194362117761802	0.670486334925323	0.898509617115089	"4930412F09Rik"	-0.172592888111676	4.90179081442506	3.88871998494416	1.84937187446453	2.89594558192798	2.83464090231844
"4930426D05Rik"	2112	0.786502055352454	3.60087618920044	1.39391755995775	0.270234210693382	0.632389406228407	"4930426D05Rik"	4.77100885636533	2.76101894054147	3.78675985326923	3.48352563663183	2.64156837461436	2.88017418071609
